codigo;descrição;NCM
1;"Tributado; CST Entrada 50; CST Saida 01";84562010
1;"Tributado; CST Entrada 50; CST Saida 01";84562090
1;"Tributado; CST Entrada 50; CST Saida 01";84563011
1;"Tributado; CST Entrada 50; CST Saida 01";84563019
1;"Tributado; CST Entrada 50; CST Saida 01";84563090
1;"Tributado; CST Entrada 50; CST Saida 01";84564000
1;"Tributado; CST Entrada 50; CST Saida 01";84565000
1;"Tributado; CST Entrada 50; CST Saida 01";84569000
1;"Tributado; CST Entrada 50; CST Saida 01";84571000
1;"Tributado; CST Entrada 50; CST Saida 01";84572010
1;"Tributado; CST Entrada 50; CST Saida 01";84572090
1;"Tributado; CST Entrada 50; CST Saida 01";84573010
1;"Tributado; CST Entrada 50; CST Saida 01";84573090
1;"Tributado; CST Entrada 50; CST Saida 01";84581110
1;"Tributado; CST Entrada 50; CST Saida 01";84581191
1;"Tributado; CST Entrada 50; CST Saida 01";84581199
1;"Tributado; CST Entrada 50; CST Saida 01";84581910
1;"Tributado; CST Entrada 50; CST Saida 01";84581990
1;"Tributado; CST Entrada 50; CST Saida 01";84589100
1;"Tributado; CST Entrada 50; CST Saida 01";84589900
1;"Tributado; CST Entrada 50; CST Saida 01";84591000
1;"Tributado; CST Entrada 50; CST Saida 01";84592110
1;"Tributado; CST Entrada 50; CST Saida 01";84592191
1;"Tributado; CST Entrada 50; CST Saida 01";84592199
1;"Tributado; CST Entrada 50; CST Saida 01";84592900
1;"Tributado; CST Entrada 50; CST Saida 01";84593100
1;"Tributado; CST Entrada 50; CST Saida 01";84593900
1;"Tributado; CST Entrada 50; CST Saida 01";84594100
1;"Tributado; CST Entrada 50; CST Saida 01";84594900
1;"Tributado; CST Entrada 50; CST Saida 01";84595100
1;"Tributado; CST Entrada 50; CST Saida 01";84595900
1;"Tributado; CST Entrada 50; CST Saida 01";84596100
1;"Tributado; CST Entrada 50; CST Saida 01";84596900
1;"Tributado; CST Entrada 50; CST Saida 01";84597000
1;"Tributado; CST Entrada 50; CST Saida 01";84601200
1;"Tributado; CST Entrada 50; CST Saida 01";84601900
1;"Tributado; CST Entrada 50; CST Saida 01";84602200
1;"Tributado; CST Entrada 50; CST Saida 01";84602300
1;"Tributado; CST Entrada 50; CST Saida 01";84602400
1;"Tributado; CST Entrada 50; CST Saida 01";84602900
1;"Tributado; CST Entrada 50; CST Saida 01";84603100
1;"Tributado; CST Entrada 50; CST Saida 01";84603900
1;"Tributado; CST Entrada 50; CST Saida 01";84604011
1;"Tributado; CST Entrada 50; CST Saida 01";84604019
1;"Tributado; CST Entrada 50; CST Saida 01";84604091
1;"Tributado; CST Entrada 50; CST Saida 01";84604099
1;"Tributado; CST Entrada 50; CST Saida 01";84609011
1;"Tributado; CST Entrada 50; CST Saida 01";84609012
1;"Tributado; CST Entrada 50; CST Saida 01";84609019
1;"Tributado; CST Entrada 50; CST Saida 01";84609090
1;"Tributado; CST Entrada 50; CST Saida 01";84612010
1;"Tributado; CST Entrada 50; CST Saida 01";84612090
1;"Tributado; CST Entrada 50; CST Saida 01";84613010
1;"Tributado; CST Entrada 50; CST Saida 01";84613090
1;"Tributado; CST Entrada 50; CST Saida 01";84614010
1;"Tributado; CST Entrada 50; CST Saida 01";84614091
1;"Tributado; CST Entrada 50; CST Saida 01";84614099
1;"Tributado; CST Entrada 50; CST Saida 01";84615010
1;"Tributado; CST Entrada 50; CST Saida 01";84615020
1;"Tributado; CST Entrada 50; CST Saida 01";84615090
1;"Tributado; CST Entrada 50; CST Saida 01";84619010
1;"Tributado; CST Entrada 50; CST Saida 01";84619090
1;"Tributado; CST Entrada 50; CST Saida 01";84621100
1;"Tributado; CST Entrada 50; CST Saida 01";84621900
1;"Tributado; CST Entrada 50; CST Saida 01";84622200
1;"Tributado; CST Entrada 50; CST Saida 01";84622300
1;"Tributado; CST Entrada 50; CST Saida 01";84622400
1;"Tributado; CST Entrada 50; CST Saida 01";84622500
1;"Tributado; CST Entrada 50; CST Saida 01";84622600
1;"Tributado; CST Entrada 50; CST Saida 01";84622900
1;"Tributado; CST Entrada 50; CST Saida 01";84623200
1;"Tributado; CST Entrada 50; CST Saida 01";84623300
1;"Tributado; CST Entrada 50; CST Saida 01";84623900
1;"Tributado; CST Entrada 50; CST Saida 01";84624200
1;"Tributado; CST Entrada 50; CST Saida 01";84624900
1;"Tributado; CST Entrada 50; CST Saida 01";84625100
1;"Tributado; CST Entrada 50; CST Saida 01";84625900
1;"Tributado; CST Entrada 50; CST Saida 01";84626100
1;"Tributado; CST Entrada 50; CST Saida 01";84626200
1;"Tributado; CST Entrada 50; CST Saida 01";84626300
1;"Tributado; CST Entrada 50; CST Saida 01";84626900
1;"Tributado; CST Entrada 50; CST Saida 01";84629000
1;"Tributado; CST Entrada 50; CST Saida 01";84631010
1;"Tributado; CST Entrada 50; CST Saida 01";84631090
1;"Tributado; CST Entrada 50; CST Saida 01";84632010
1;"Tributado; CST Entrada 50; CST Saida 01";84632091
1;"Tributado; CST Entrada 50; CST Saida 01";84632099
1;"Tributado; CST Entrada 50; CST Saida 01";84633000
1;"Tributado; CST Entrada 50; CST Saida 01";84639010
1;"Tributado; CST Entrada 50; CST Saida 01";84639090
1;"Tributado; CST Entrada 50; CST Saida 01";84641000
1;"Tributado; CST Entrada 50; CST Saida 01";84642010
1;"Tributado; CST Entrada 50; CST Saida 01";84642021
1;"Tributado; CST Entrada 50; CST Saida 01";84642029
1;"Tributado; CST Entrada 50; CST Saida 01";84642090
1;"Tributado; CST Entrada 50; CST Saida 01";84649011
1;"Tributado; CST Entrada 50; CST Saida 01";84649019
1;"Tributado; CST Entrada 50; CST Saida 01";84649090
1;"Tributado; CST Entrada 50; CST Saida 01";84651000
1;"Tributado; CST Entrada 50; CST Saida 01";84652000
1;"Tributado; CST Entrada 50; CST Saida 01";84659110
1;"Tributado; CST Entrada 50; CST Saida 01";84659120
1;"Tributado; CST Entrada 50; CST Saida 01";84659190
1;"Tributado; CST Entrada 50; CST Saida 01";84659211
1;"Tributado; CST Entrada 50; CST Saida 01";84659219
1;"Tributado; CST Entrada 50; CST Saida 01";84659290
1;"Tributado; CST Entrada 50; CST Saida 01";84659310
1;"Tributado; CST Entrada 50; CST Saida 01";84659390
1;"Tributado; CST Entrada 50; CST Saida 01";84659400
1;"Tributado; CST Entrada 50; CST Saida 01";84659511
1;"Tributado; CST Entrada 50; CST Saida 01";84659512
1;"Tributado; CST Entrada 50; CST Saida 01";84659591
1;"Tributado; CST Entrada 50; CST Saida 01";84659592
1;"Tributado; CST Entrada 50; CST Saida 01";84659600
1;"Tributado; CST Entrada 50; CST Saida 01";84659900
1;"Tributado; CST Entrada 50; CST Saida 01";84661000
1;"Tributado; CST Entrada 50; CST Saida 01";84662010
1;"Tributado; CST Entrada 50; CST Saida 01";84662090
1;"Tributado; CST Entrada 50; CST Saida 01";84663000
1;"Tributado; CST Entrada 50; CST Saida 01";84669100
1;"Tributado; CST Entrada 50; CST Saida 01";84669200
1;"Tributado; CST Entrada 50; CST Saida 01";84669311
1;"Tributado; CST Entrada 50; CST Saida 01";84669319
1;"Tributado; CST Entrada 50; CST Saida 01";84669320
1;"Tributado; CST Entrada 50; CST Saida 01";84669330
1;"Tributado; CST Entrada 50; CST Saida 01";84669340
1;"Tributado; CST Entrada 50; CST Saida 01";84669350
1;"Tributado; CST Entrada 50; CST Saida 01";84669360
1;"Tributado; CST Entrada 50; CST Saida 01";84669410
1;"Tributado; CST Entrada 50; CST Saida 01";84669420
1;"Tributado; CST Entrada 50; CST Saida 01";84669490
1;"Tributado; CST Entrada 50; CST Saida 01";84671110
1;"Tributado; CST Entrada 50; CST Saida 01";84671190
1;"Tributado; CST Entrada 50; CST Saida 01";84671900
1;"Tributado; CST Entrada 50; CST Saida 01";84672100
1;"Tributado; CST Entrada 50; CST Saida 01";84672200
1;"Tributado; CST Entrada 50; CST Saida 01";84672910
1;"Tributado; CST Entrada 50; CST Saida 01";84672991
1;"Tributado; CST Entrada 50; CST Saida 01";84672992
1;"Tributado; CST Entrada 50; CST Saida 01";84672993
1;"Tributado; CST Entrada 50; CST Saida 01";84672999
1;"Tributado; CST Entrada 50; CST Saida 01";84678100
1;"Tributado; CST Entrada 50; CST Saida 01";84678900
1;"Tributado; CST Entrada 50; CST Saida 01";84679100
1;"Tributado; CST Entrada 50; CST Saida 01";84679200
1;"Tributado; CST Entrada 50; CST Saida 01";84679900
1;"Tributado; CST Entrada 50; CST Saida 01";84681000
1;"Tributado; CST Entrada 50; CST Saida 01";84682000
1;"Tributado; CST Entrada 50; CST Saida 01";84688010
1;"Tributado; CST Entrada 50; CST Saida 01";84688090
1;"Tributado; CST Entrada 50; CST Saida 01";84689010
1;"Tributado; CST Entrada 50; CST Saida 01";84689020
1;"Tributado; CST Entrada 50; CST Saida 01";84689090
301;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 301";84701000
1;"Tributado; CST Entrada 50; CST Saida 01";84702100
1;"Tributado; CST Entrada 50; CST Saida 01";84702900
1;"Tributado; CST Entrada 50; CST Saida 01";84703000
1;"Tributado; CST Entrada 50; CST Saida 01";84705010
1;"Tributado; CST Entrada 50; CST Saida 01";84705090
1;"Tributado; CST Entrada 50; CST Saida 01";84709010
1;"Tributado; CST Entrada 50; CST Saida 01";84709090
1;"Tributado; CST Entrada 50; CST Saida 01";84713011
1;"Tributado; CST Entrada 50; CST Saida 01";84713012
1;"Tributado; CST Entrada 50; CST Saida 01";84713019
1;"Tributado; CST Entrada 50; CST Saida 01";84713090
1;"Tributado; CST Entrada 50; CST Saida 01";84714100
1;"Tributado; CST Entrada 50; CST Saida 01";84714900
1;"Tributado; CST Entrada 50; CST Saida 01";84715010
1;"Tributado; CST Entrada 50; CST Saida 01";84715020
1;"Tributado; CST Entrada 50; CST Saida 01";84715030
1;"Tributado; CST Entrada 50; CST Saida 01";84715040
1;"Tributado; CST Entrada 50; CST Saida 01";84715090
1;"Tributado; CST Entrada 50; CST Saida 01";84716052
301;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 301";84716053
1;"Tributado; CST Entrada 50; CST Saida 01";84716054
1;"Tributado; CST Entrada 50; CST Saida 01";84716059
1;"Tributado; CST Entrada 50; CST Saida 01";84716061
1;"Tributado; CST Entrada 50; CST Saida 01";84716062
1;"Tributado; CST Entrada 50; CST Saida 01";84716080
301;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 301";84716090
1;"Tributado; CST Entrada 50; CST Saida 01";84717010
1;"Tributado; CST Entrada 50; CST Saida 01";84717020
1;"Tributado; CST Entrada 50; CST Saida 01";84717030
1;"Tributado; CST Entrada 50; CST Saida 01";84717040
1;"Tributado; CST Entrada 50; CST Saida 01";84717090
1;"Tributado; CST Entrada 50; CST Saida 01";84718000
1;"Tributado; CST Entrada 50; CST Saida 01";84719011
1;"Tributado; CST Entrada 50; CST Saida 01";84719012
1;"Tributado; CST Entrada 50; CST Saida 01";84719013
301;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 301";84719014
1;"Tributado; CST Entrada 50; CST Saida 01";84719019
1;"Tributado; CST Entrada 50; CST Saida 01";84719090
301;"Aliquota zero; CST Entrada 73; CST Saida 06 Natureza da receita 301";84721000
1;"Tributado; CST Entrada 50; CST Saida 01";84723010
1;"Tributado; CST Entrada 50; CST Saida 01";84723020
1;"Tributado; CST Entrada 50; CST Saida 01";84723030
1;"Tributado; CST Entrada 50; CST Saida 01";84723090
1;"Tributado; CST Entrada 50; CST Saida 01";84729010
1;"Tributado; CST Entrada 50; CST Saida 01";84729020
1;"Tributado; CST Entrada 50; CST Saida 01";84729030
1;"Tributado; CST Entrada 50; CST Saida 01";84729040
1;"Tributado; CST Entrada 50; CST Saida 01";84729051
1;"Tributado; CST Entrada 50; CST Saida 01";84729059
1;"Tributado; CST Entrada 50; CST Saida 01";84729091
1;"Tributado; CST Entrada 50; CST Saida 01";84729099
1;"Tributado; CST Entrada 50; CST Saida 01";84732100
1;"Tributado; CST Entrada 50; CST Saida 01";84732910
1;"Tributado; CST Entrada 50; CST Saida 01";84732920
1;"Tributado; CST Entrada 50; CST Saida 01";84732990
1;"Tributado; CST Entrada 50; CST Saida 01";84733011
1;"Tributado; CST Entrada 50; CST Saida 01";84733019
1;"Tributado; CST Entrada 50; CST Saida 01";84733031
1;"Tributado; CST Entrada 50; CST Saida 01";84733032
1;"Tributado; CST Entrada 50; CST Saida 01";84733033
1;"Tributado; CST Entrada 50; CST Saida 01";84733034
1;"Tributado; CST Entrada 50; CST Saida 01";84733039
1;"Tributado; CST Entrada 50; CST Saida 01";84733041
1;"Tributado; CST Entrada 50; CST Saida 01";84733042
1;"Tributado; CST Entrada 50; CST Saida 01";84733049
1;"Tributado; CST Entrada 50; CST Saida 01";84733090
1;"Tributado; CST Entrada 50; CST Saida 01";84734010
1;"Tributado; CST Entrada 50; CST Saida 01";84734070
1;"Tributado; CST Entrada 50; CST Saida 01";84734090
1;"Tributado; CST Entrada 50; CST Saida 01";84735010
1;"Tributado; CST Entrada 50; CST Saida 01";84735040
1;"Tributado; CST Entrada 50; CST Saida 01";84735050
1;"Tributado; CST Entrada 50; CST Saida 01";84735090
1;"Tributado; CST Entrada 50; CST Saida 01";84741000
1;"Tributado; CST Entrada 50; CST Saida 01";84742010
1;"Tributado; CST Entrada 50; CST Saida 01";84742090
1;"Tributado; CST Entrada 50; CST Saida 01";84743100
1;"Tributado; CST Entrada 50; CST Saida 01";84743200
1;"Tributado; CST Entrada 50; CST Saida 01";84743900
1;"Tributado; CST Entrada 50; CST Saida 01";84748010
1;"Tributado; CST Entrada 50; CST Saida 01";84748090
1;"Tributado; CST Entrada 50; CST Saida 01";84749000
1;"Tributado; CST Entrada 50; CST Saida 01";84751000
1;"Tributado; CST Entrada 50; CST Saida 01";84752100
1;"Tributado; CST Entrada 50; CST Saida 01";84752910
1;"Tributado; CST Entrada 50; CST Saida 01";84752990
1;"Tributado; CST Entrada 50; CST Saida 01";84759000
1;"Tributado; CST Entrada 50; CST Saida 01";84762100
1;"Tributado; CST Entrada 50; CST Saida 01";84762900
1;"Tributado; CST Entrada 50; CST Saida 01";84768100
1;"Tributado; CST Entrada 50; CST Saida 01";84768910
1;"Tributado; CST Entrada 50; CST Saida 01";84768990
1;"Tributado; CST Entrada 50; CST Saida 01";84769000
1;"Tributado; CST Entrada 50; CST Saida 01";84771011
1;"Tributado; CST Entrada 50; CST Saida 01";84771019
1;"Tributado; CST Entrada 50; CST Saida 01";84771021
1;"Tributado; CST Entrada 50; CST Saida 01";84771029
1;"Tributado; CST Entrada 50; CST Saida 01";84771091
1;"Tributado; CST Entrada 50; CST Saida 01";84771099
1;"Tributado; CST Entrada 50; CST Saida 01";84772010
1;"Tributado; CST Entrada 50; CST Saida 01";84772090
1;"Tributado; CST Entrada 50; CST Saida 01";84773010
1;"Tributado; CST Entrada 50; CST Saida 01";84773090
1;"Tributado; CST Entrada 50; CST Saida 01";84774010
1;"Tributado; CST Entrada 50; CST Saida 01";84774090
1;"Tributado; CST Entrada 50; CST Saida 01";84775100
1;"Tributado; CST Entrada 50; CST Saida 01";84775911
1;"Tributado; CST Entrada 50; CST Saida 01";84775919
1;"Tributado; CST Entrada 50; CST Saida 01";84775990
1;"Tributado; CST Entrada 50; CST Saida 01";84778010
1;"Tributado; CST Entrada 50; CST Saida 01";84778090
1;"Tributado; CST Entrada 50; CST Saida 01";84779000
1;"Tributado; CST Entrada 50; CST Saida 01";84781010
1;"Tributado; CST Entrada 50; CST Saida 01";84781090
1;"Tributado; CST Entrada 50; CST Saida 01";84789000
1;"Tributado; CST Entrada 50; CST Saida 01";84791010
1;"Tributado; CST Entrada 50; CST Saida 01";84791090
1;"Tributado; CST Entrada 50; CST Saida 01";84792000
1;"Tributado; CST Entrada 50; CST Saida 01";84793000
1;"Tributado; CST Entrada 50; CST Saida 01";84794000
1;"Tributado; CST Entrada 50; CST Saida 01";84795000
1;"Tributado; CST Entrada 50; CST Saida 01";84796000
1;"Tributado; CST Entrada 50; CST Saida 01";84797100
1;"Tributado; CST Entrada 50; CST Saida 01";84797900
1;"Tributado; CST Entrada 50; CST Saida 01";84798110
1;"Tributado; CST Entrada 50; CST Saida 01";84798190
1;"Tributado; CST Entrada 50; CST Saida 01";84798210
1;"Tributado; CST Entrada 50; CST Saida 01";84798290
1;"Tributado; CST Entrada 50; CST Saida 01";84798300
1;"Tributado; CST Entrada 50; CST Saida 01";84798911
1;"Tributado; CST Entrada 50; CST Saida 01";84798912
1;"Tributado; CST Entrada 50; CST Saida 01";84798921
1;"Tributado; CST Entrada 50; CST Saida 01";84798922
1;"Tributado; CST Entrada 50; CST Saida 01";84798931
1;"Tributado; CST Entrada 50; CST Saida 01";84798932
1;"Tributado; CST Entrada 50; CST Saida 01";84798940
1;"Tributado; CST Entrada 50; CST Saida 01";84798991
1;"Tributado; CST Entrada 50; CST Saida 01";84798992
1;"Tributado; CST Entrada 50; CST Saida 01";84798999
1;"Tributado; CST Entrada 50; CST Saida 01";84799010
1;"Tributado; CST Entrada 50; CST Saida 01";84799090
1;"Tributado; CST Entrada 50; CST Saida 01";84801000
1;"Tributado; CST Entrada 50; CST Saida 01";84802000
1;"Tributado; CST Entrada 50; CST Saida 01";84803000
1;"Tributado; CST Entrada 50; CST Saida 01";84804100
1;"Tributado; CST Entrada 50; CST Saida 01";84804910
1;"Tributado; CST Entrada 50; CST Saida 01";84804990
1;"Tributado; CST Entrada 50; CST Saida 01";84805000
1;"Tributado; CST Entrada 50; CST Saida 01";84806000
1;"Tributado; CST Entrada 50; CST Saida 01";84807100
1;"Tributado; CST Entrada 50; CST Saida 01";84807910
1;"Tributado; CST Entrada 50; CST Saida 01";84807990
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84811000
1;"Tributado; CST Entrada 50; CST Saida 01";84812011
1;"Tributado; CST Entrada 50; CST Saida 01";84812019
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84812090
1;"Tributado; CST Entrada 50; CST Saida 01";84813000
1;"Tributado; CST Entrada 50; CST Saida 01";84814000
1;"Tributado; CST Entrada 50; CST Saida 01";84818011
1;"Tributado; CST Entrada 50; CST Saida 01";84818019
1;"Tributado; CST Entrada 50; CST Saida 01";84818021
1;"Tributado; CST Entrada 50; CST Saida 01";84818029
1;"Tributado; CST Entrada 50; CST Saida 01";84818031
1;"Tributado; CST Entrada 50; CST Saida 01";84818039
1;"Tributado; CST Entrada 50; CST Saida 01";84818091
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84818092
1;"Tributado; CST Entrada 50; CST Saida 01";84818093
1;"Tributado; CST Entrada 50; CST Saida 01";84818094
1;"Tributado; CST Entrada 50; CST Saida 01";84818095
1;"Tributado; CST Entrada 50; CST Saida 01";84818096
1;"Tributado; CST Entrada 50; CST Saida 01";84818097
301;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 301";84818099
1;"Tributado; CST Entrada 50; CST Saida 01";84819010
1;"Tributado; CST Entrada 50; CST Saida 01";84819090
1;"Tributado; CST Entrada 50; CST Saida 01";84821010
1;"Tributado; CST Entrada 50; CST Saida 01";84821090
1;"Tributado; CST Entrada 50; CST Saida 01";84822010
1;"Tributado; CST Entrada 50; CST Saida 01";84822090
1;"Tributado; CST Entrada 50; CST Saida 01";84823000
1;"Tributado; CST Entrada 50; CST Saida 01";84824000
1;"Tributado; CST Entrada 50; CST Saida 01";84825010
1;"Tributado; CST Entrada 50; CST Saida 01";84825090
1;"Tributado; CST Entrada 50; CST Saida 01";84828000
1;"Tributado; CST Entrada 50; CST Saida 01";84829111
1;"Tributado; CST Entrada 50; CST Saida 01";84829119
1;"Tributado; CST Entrada 50; CST Saida 01";84829120
1;"Tributado; CST Entrada 50; CST Saida 01";84829130
1;"Tributado; CST Entrada 50; CST Saida 01";84829190
1;"Tributado; CST Entrada 50; CST Saida 01";84829910
1;"Tributado; CST Entrada 50; CST Saida 01";84829990
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84831011
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84831019
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84831020
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84831030
302;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 302";84831040
